ensembl_gene_id	chromosome_name	start_position	end_position	strand	band	external_gene_name	description	goslim_goa_accession
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0043226
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005794
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005886
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0004871
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0007165
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005773
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005783
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005768
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0016023
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005576
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0002376
ENSG00000196126	6	32552990	32589848	-1	p21.32	HLA-DRB1	major histocompatibility complex, class II, DR beta 1 [Source:HGNC Symbol;Acc:HGNC:4948]	GO:0005764
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0008150
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0003674
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0005575
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0005622
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0005623
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0005737
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0043234
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0022607
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0065003
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0006461
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0006457
ENSG00000204220	6	33289302	33298401	1	p21.32	PFDN6	prefoldin subunit 6 [Source:HGNC Symbol;Acc:HGNC:4926]	GO:0051082
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0008150
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0003674
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0006950
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005575
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005622
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005623
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005737
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0006810
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0006605
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0009058
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0006913
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0043226
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005886
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0007165
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0003677
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0009790
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0048856
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005768
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0019899
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005576
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0040011
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0048870
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0002376
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0007155
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0008219
ENSG00000232810	6	31575567	31578336	1	p21.33	TNF	tumor necrosis factor [Source:HGNC Symbol;Acc:HGNC:11892]	GO:0005615
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0008150
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0003674
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0043167
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0004386
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0016887
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0034641
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005575
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005622
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005623
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005737
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0003723
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005634
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0043226
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0005654
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	GO:0006397
ENSG00000204560	6	30653119	30673037	-1	p21.33	DHX16	DEAH (Asp-Glu-Ala-His) box polypeptide 16 [Source:HGNC Symbol;Acc:HGNC:2739]	
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0008150
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0003674
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0005575
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0007165
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0007267
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0005576
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0002376
ENSG00000227507	6	31580525	31582522	-1	p21.33	LTB	lymphotoxin beta (TNF superfamily, member 3) [Source:HGNC Symbol;Acc:HGNC:6711]	GO:0005615
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0008150
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0003674
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0005575
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0005622
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0005623
ENSG00000237441	6	33291654	33299324	-1	p21.32	RGL2	ral guanine nucleotide dissociation stimulator-like 2 [Source:HGNC Symbol;Acc:HGNC:9769]	GO:0007165
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0008150
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0003674
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0034641
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005575
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005622
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005623
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005737
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005829
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0009056
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0003723
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005634
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0043226
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0005654
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0034655
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0006397
ENSG00000204392	6	31797396	31806984	-1	p21.33	LSM2	LSM2 homolog, U6 small nuclear RNA associated (S. cerevisiae) [Source:HGNC Symbol;Acc:HGNC:13940]	GO:0019899
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0008150
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0003674
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0006950
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005575
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005622
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005623
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005737
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0043234
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0043226
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005794
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005886
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0004871
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0007165
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005773
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005783
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005768
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0016023
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0002376
ENSG00000237541	6	32741342	32747215	1	p21.32	HLA-DQA2	major histocompatibility complex, class II, DQ alpha 2 [Source:HGNC Symbol;Acc:HGNC:4943]	GO:0005764
ENSG00000204564	6	30647039	30653210	1	p21.33	C6orf136	chromosome 6 open reading frame 136 [Source:HGNC Symbol;Acc:HGNC:21301]	
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0008150
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0003674
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0006950
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005575
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005622
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005623
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005737
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005829
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0043167
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0043226
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0007165
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0006464
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0005739
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0002376
ENSG00000204616	6	30102897	30113106	-1	p22.1	TRIM31	tripartite motif containing 31 [Source:HGNC Symbol;Acc:HGNC:16289]	GO:0016874
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0008150
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0003674
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0005575
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0005623
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0005886
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0004871
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0007165
ENSG00000204700	6	29173303	29174574	1	p22.1	OR2J2	olfactory receptor, family 2, subfamily J, member 2 [Source:HGNC Symbol;Acc:HGNC:8260]	GO:0050877
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0008150
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0003674
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0034641
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0005575
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0005622
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0005623
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0006810
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0009058
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0043167
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0005634
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0043226
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0005654
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0004871
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0007165
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0003677
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0001071
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0000988
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	GO:0055085
ENSG00000204231	6	33193588	33200688	-1	p21.32	RXRB	retinoid X receptor, beta [Source:HGNC Symbol;Acc:HGNC:10478]	
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0008150
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0003674
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0005575
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0005622
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0005623
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0005737
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0005634
ENSG00000204687	6	29486697	29487956	-1	p22.1	MAS1L	MAS1 proto-oncogene like, G protein-coupled receptor [Source:HGNC Symbol;Acc:HGNC:13961]	GO:0043226
